text,is_correct,word_count,has_date
Georges Head was armed with four 80 pounder cannons and two 68 pounder cannons .,False,15,False
"The Romans adopted the Greek tradition , writing at first in Greek , but eventually chronicling their history in a freshly non-Greek language .",False,24,False
"There is also a four color theorem , which is stronger , and much more difficult to prove .",False,19,False
Copper is the electrical conductor in many categories of electrical wiring .,False,12,False
Copper is the most widely used conductor in many kinds of electrical wiring .,False,14,False
The naked mole- rat does not regulate its body temperature in typical mammalian fashion .,False,15,False
The naked mole rat can only regulate its body temperature in the typical mammalian fashion over a relatively narrow range of temperatures .,False,23,False
"Some performers or groups put on very elaborate and expensive affairs , with parts of the show being similar to a theater performance .",False,24,False
Some performers or groups put on very elaborate and expensive shows .,False,12,False
"Black powder rocket motors are only produced in small sizes , to reduce the risk of explosion and a loss of efficiency .",False,23,False
There are possible health concerns of sugar substitutes and caffeine overuse .,False,12,False
Many consumers are concerned about possible health effects of sugar substitutes and caffeine overuse .,False,15,False
Cleaner shrimps are often included in saltwater aquaria partly due to their cleansing function and partly due to their brightly colored appearance .,False,23,False
The bridge 's movements were caused by a'positive feedback ' phenomenon .,False,12,False
"When war broke out again in 1282 , it was an entirely different undertaking .",False,15,True
"The passage was relatively fast , but the mortality rate was the highest in the history of transportation to Australia .",False,21,False
The Vampire Squid likely reproduces slowly by way of a small number of large eggs .,False,16,False
"On poor , dry soils tropical heathlands can be found .",False,11,False
